activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300FGXN1K3HLB1R50,12060,GA,13121.0,13121011433.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,2,375000.0,80.0,3.976,0.916,2,6337.95,,3750.0,3750.0,,348,,,2,2,2,2,465000,1,1,3,5,1,,214.0,41,3,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,3,3,2,2,45-54,55-64,No,No,1,1,1,,,,,10,,,,3034,27.49,95700,159.21,1016,1086,32
2022,T68X8LLAQYRNDV034K14,99999,GA,13111.0,13111050100.0,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,365000.0,74.753,2.5,-1.93,2,,,,,,300,,12,2,1,2,2,1145000,1,1,3,5,1,,203.0,48,8,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3873,6.76,64100,82.57,1463,2832,26
2022,L9VVX1KT5TFTKS0MLF66,99999,GA,13281.0,13281960301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,685000.0,78.07,5.7,,3,,,,,,60,,,2,2,1,2,875000,1,3,3,5,2,,,,9,10,4.0,,,,,5.0,,,,,3,4,7.0,,,,,8.0,,,,,3,4,4,5,3,4,8888,9999,,,1,1,6,,,,,10,,,,1938,6.86,64100,125.96,493,1324,27
2022,DX0JX77PRMOELF7VG772,12060,GA,13297.0,13297110510.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,55000.0,76.764,4.74,-0.03,2,,,,,,360,,1,2,1,1,2,345000,1,1,3,5,1,,39.0,49,8,10,2.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,2,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,3147,19.61,95700,113.42,971,1066,23
2022,5493003GQDUH26DNNH17,12260,GA,13245.0,13245010513.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,1,0,2,1,32,2,2,2,2,65000.0,63.728,6.35,1.319,2,892.23,,0.0,,,180,,,2,2,2,2,185000,1,1,3,5,1,,37.0,>60%,1,10,3.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,5,,,,,10,,,,3272,87.5,73800,65.24,733,1276,47
2022,549300XWUSRVVOHPRY47,12060,GA,13247.0,13247060407.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,6,2,1,1,1,2,2,2,225000.0,95.0,7.375,1.034,2,7931.14,,5762.14,2036.64,,360,,,2,2,2,2,235000,1,1,3,5,1,,55.0,44,9,1,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,1,2,2,<25,25-34,No,No,1,1,1,,,,,10,,,,3599,57.15,95700,87.77,848,1158,35
2022,549300HW662MN1WU8550,99999,GA,13229.0,13229960401.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,125000.0,96.5,3.995,1.163,2,5601.49,,1055.0,,,360,,,2,2,2,2,125000,1,1,3,5,1,,58.0,20%-<30%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,2,1,1,,,,,10,,,,5854,12.59,64100,75.71,1732,2147,29
2022,X05BVSK68TQ7YTOSNR22,12060,GA,13121.0,13121010533.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Male,3,0,2,1,4,2,2,2,2,95000.0,68.69,,,3,,,,,,,,,2,2,2,2,405000,1,1,3,5,1,,105.0,50%-60%,8,10,2.0,14.0,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,3,,,,2201,97.86,95700,64.36,354,873,24
2022,549300HW662MN1WU8550,12060,GA,13247.0,13247060317.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,1,155000.0,74.762,7.875,,3,,,,,,360,,,2,2,2,2,215000,1,3,3,5,1,,223.0,47,3,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,2,1,6,,,,,10,,,,4396,89.6,95700,76.87,503,1099,32
2022,549300FGXN1K3HLB1R50,42340,GA,13051.0,13051010819.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,325000.0,72.0,5.75,0.603,2,7867.58,,5315.63,4040.63,,360,,,2,2,2,2,445000,1,1,3,5,1,,120.0,30%-<36%,3,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3746,64.28,83400,111.65,706,1350,13
2022,54930054ET8KM4O1D485,12060,GA,13057.0,13057090708.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,195000.0,69.959,,,3,,,,,,360,,,2,2,2,2,365000,1,1,3,5,1,,56.0,44,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,1,,,,,1,,,,5280,28.98,95700,128.47,547,1474,15
2022,254900ZFWS2106HWPH46,99999,GA,13275.0,13275960800.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,1,5,2,1,1,1,2,2,2,245000.0,89.852,3.625,0.238,3,5132.32,,2084.82,599.82,,360,,,2,2,2,2,275000,1,2,3,5,1,,247.0,20%-<30%,3,9,1.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,1,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,5536,62.5,64100,91.05,997,2383,43
2022,549300AG64NHILB7ZP05,12060,GA,13045.0,13045911001.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,3,2,1,32,1,2,2,2,395000.0,79.84,3.375,0.593,2,16862.4,,14752.75,14752.75,,300,,,2,2,2,2,495000,1,1,3,5,1,,138.0,30%-<36%,3,10,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,2,,,,,10,,,,3394,29.67,95700,101.33,948,1094,32
2022,549300VNBQD8FDHF7563,16860,GA,13047.0,13047030702.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,235000.0,90.0,5.5,0.595,2,3349.15,,1110.0,,,360,,,2,2,2,2,265000,1,1,3,5,1,,43.0,46,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,2,,,,,10,,,,4413,18.92,75200,81.82,943,1778,32
2022,DX0JX77PRMOELF7VG772,99999,GA,13237.0,13237960104.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,305000.0,46.889,3.875,0.457,3,3872.41,,1396.25,,,360,,84,2,2,2,2,655000,1,2,3,5,1,,189.0,20%-<30%,1,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,2935,13.36,64100,215.56,899,1982,21
2022,T68X8LLAQYRNDV034K14,12060,GA,13015.0,13015961001.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,1,1,2,2,2,455000.0,75.0,,,3,,,,,,372,,,2,1,2,2,605000,1,1,3,5,1,,223.0,20%-<30%,1,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,3,6,,,,,3,,,,5331,16.83,95700,111.38,1711,2010,25
2022,5493005EYZOUVJUXAX38,12060,GA,13089.0,13089023319.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Joint,1,2,2,2,32,1,2,2,2,175000.0,59.932,4.75,0.334,2,5743.59,,726.49,0.41,339.01,360,,,2,2,2,2,295000,1,1,3,5,1,,91.0,50%-60%,1,9,2.0,,,,,1.0,12.0,,,,2,2,3.0,,,,,3.0,,,,,2,2,2,1,2,2,25-34,45-54,No,No,2,1,1,,,,,10,,,,3296,98.91,95700,74.63,476,564,21
2022,549300U3721PJGQZYY68,12260,GA,13245.0,13245010201.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,6,2,1,31,1,2,2,2,375000.0,85.568,5.99,1.086,2,8811.95,,5980.95,4630.95,108.45,360,,,2,2,2,2,445000,1,1,3,5,1,,149.0,30%-<36%,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,2,,,,,10,,,,5372,27.72,73800,200.81,1555,1921,41
2022,549300QKL5FUBZ8LSF50,17980,GA,13215.0,13215002200.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,3,1,1,2,2,2,115000.0,100.0,5.0,0.714,2,3759.8,,1390.35,1390.35,28.0,360,,,2,2,2,2,115000,1,1,3,5,1,,24.0,40,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,2664,92.42,67500,56.08,332,1358,67
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13135.0,13135050459.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,2,31,1,2,2,2,125000.0,79.57,,,3,,,,,,360,,,2,2,2,2,155000,1,1,3,5,1,,,,2,10,1.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,7,,,,3846,77.67,95700,79.66,566,921,38
2022,254900132A3VX6LLZU43,12060,GA,13121.0,13121011204.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,1,85000.0,75.213,,,3,,,,,,84,,,2,2,2,2,155000,1,1,3,5,2,,65.0,47,8,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,65-74,9999,Yes,,1,1,6,,,,,9,,,,1620,95.0,95700,68.55,148,340,43
2022,549300T7HRS5DVBUPQ06,12060,GA,13121.0,13121000501.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,1,1,2,2,2,575000.0,,5.625,0.834,2,25389.16,,22067.16,20752.16,,360,,,2,2,2,2,,1,2,3,5,1,,632.0,,9,9,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4281,57.88,95700,230.04,855,556,20
2022,T68X8LLAQYRNDV034K14,23580,GA,13139.0,13139000206.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,205000.0,64.365,3.0,-1.75,2,,,,,,300,,12,2,1,2,2,725000,1,1,3,5,1,,92.0,47,8,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3663,9.61,87700,98.63,725,1258,37
2022,549300NJVKCDJA5YC939,12060,GA,13067.0,13067030270.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,72,2,2,1,1,2,2,2,395000.0,96.5,5.875,1.456,2,16090.05,,6590.45,5125.45,,360,,,2,2,2,2,405000,1,1,3,5,1,,94.0,44,1,10,1.0,14.0,,,,5.0,,,,,3,4,6.0,,,,,8.0,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,3,3.0,3.0,3.0,3.0,10,,,,3587,51.77,95700,113.65,1107,1113,32
2022,549300PL8ER6H23P0Z91,12060,GA,13057.0,13057090102.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,32,1,2,2,2,245000.0,56.279,4.625,1.385,2,12725.65,,5945.35,4555.35,100.0,360,,,2,2,2,2,435000,1,1,3,5,1,,64.0,50%-60%,7,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,3,3.0,3.0,3.0,3.0,10,,,,5376,14.83,95700,95.73,1263,1493,20
2022,549300AG64NHILB7ZP05,12060,GA,13121.0,13121010527.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,32,1,2,2,2,175000.0,80.374,,,3,,,,,,240,,,2,2,2,2,215000,1,1,3,5,1,,29.0,>60%,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,2,,,,,1,,,,5847,94.39,95700,0.0,905,2230,19
2022,254900UL88QFG0E40516,23580,GA,13139.0,13139001502.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,3,0,2,1,4,2,2,1,2,45000.0,80.0,,,3,,,,,,180,,,2,2,2,2,475000,1,1,3,5,1,,212.0,30%-<36%,11,10,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,7,,,,4511,17.25,87700,137.5,1353,1833,26
2022,549300OBO7DOF2KOP535,12060,GA,13057.0,13057090909.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,285000.0,74.905,3.625,0.408,2,3083.45,,1100.0,,,360,,,2,2,2,2,385000,1,1,3,5,1,,75.0,43,9,3,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6120,35.13,95700,78.81,1139,1555,19
2022,549300PIL8LFAQ04XC20,12060,GA,13171.0,13171970202.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,2,145000.0,71.68,,,3,,,,,,360,2,1,2,1,2,2,405000,1,1,3,5,1,,70.0,48,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,4,,,,3378,47.87,95700,64.86,736,1161,48
2022,JJKC32MCHWDI71265Z06,12060,GA,13121.0,13121010136.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,155000.0,76.88,5.2,0.77,2,,,,,,360,,1,2,1,1,2,565000,1,1,3,5,1,,90.0,39,1,10,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,1,5,1,4,45-54,9999,No,,1,1,6,,,,,10,,,,3422,37.87,95700,223.69,655,920,30
2022,549300FGXN1K3HLB1R50,12060,GA,13077.0,13077170606.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,32,1,2,2,2,415000.0,75.0,3.375,-0.435,2,9872.95,,8355.0,8355.0,,360,,,2,2,2,2,555000,1,1,3,5,1,,645.0,<20%,1,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,3,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,4967,39.0,95700,129.06,1039,1647,15
2022,5493000YNV8IX4VD3X12,12060,GA,13089.0,13089021219.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,2,1,1,1,2,2,2,185000.0,90.0,5.625,0.639,2,6763.13,,4484.38,3189.38,8.0,360,,,2,2,2,2,205000,1,1,3,5,1,,173.0,20%-<30%,9,1,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,2,<25,>74,No,Yes,1,1,1,,,,,10,,,,4308,27.58,95700,205.25,1384,1407,46
2022,7H6GLXDRUGQFU57RNE97,12060,GA,13151.0,13151070209.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,155000.0,35.0,4.625,0.17268,2,6477.9,,4392.9,2952.9,259.45,360,,,2,2,2,2,445000,1,1,3,5,1,,92.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,1,2.0,5.0,,,10,,,,4045,31.69,95700,125.07,1006,1111,27
2022,549300FNXYY540N23N64,12060,GA,13117.0,13117130205.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,2,255000.0,71.429,,,3,,,,,,360,,,2,2,2,2,355000,1,1,3,5,1,,36.0,30%-<36%,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,3,,,,6516,36.26,95700,128.1,1164,1610,12
2022,254900MY80V94K63ZY41,12060,GA,13057.0,13057090605.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,1111,1111,1111,355000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,106.0,Exempt,1111,1111,2.0,,,,,5.0,,,,,2,4,2.0,22.0,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1111,1111,1111,,,,,1111,,,,3855,58.13,95700,71.58,605,1233,26
2022,549300FGXN1K3HLB1R50,12260,GA,13073.0,13073030105.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,165000.0,75.0,4.75,1.186,3,4337.95,,2452.5,2452.5,,360,,,2,2,2,2,215000,1,3,3,5,1,,168.0,50%-60%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,2,,,,,10,,,,5828,35.66,73800,136.41,1565,2014,31
2022,5493003GQDUH26DNNH17,12260,GA,13073.0,13073030503.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Sex Not Available,1,0,2,3,32,1,2,2,2,315000.0,90.237,2.375,-0.27,2,13401.46,,0.0,,,360,,,2,2,2,2,345000,1,1,3,5,1,,60.0,47,2,1,1.0,14.0,,,,1.0,12.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,3,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,12020,38.36,73800,120.91,3014,4514,19
2022,RVDPPPGHCGZ40J4VQ731,23580,GA,13139.0,13139000702.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,2,2,2,32,1,2,2,2,185000.0,77.73,2.625,0.396,2,11268.54,,5783.34,4683.34,250.0,360,,,2,2,2,2,235000,1,1,3,5,1,,68.0,39,3,10,11.0,1.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,3,,,,,10,,,,5327,74.28,87700,89.95,1007,1436,26
2022,549300MGPZBLQDIL7538,12060,GA,13297.0,13297110506.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,2,1,2,2,2,145000.0,32.941,5.625,0.712,2,3415.25,,1450.0,,,360,,,2,2,2,2,425000,1,1,3,5,1,,130.0,<20%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,2,,,,,10,,,,5891,24.63,95700,111.12,1815,2091,23
2022,549300ZN5MIVRMVHJS09,12260,GA,13073.0,13073030106.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,175000.0,97.0,3.375,0.687,2,4490.68,,2934.3,,1500.0,360,,,2,2,2,2,175000,1,1,3,5,1,,45.0,41,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,3645,38.0,73800,105.42,962,1718,33
2022,AD6GFRVSDT01YPT1CS68,12060,GA,13135.0,13135050238.0,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,1365000.0,80.0,2.5,-0.635,2,9589.25,,3560.0,2448.0,5.0,360,,,2,2,2,2,1705000,1,1,3,5,1,,288.0,38,1,10,2.0,,,,,5.0,,,,,2,4,2.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4654,70.46,95700,94.84,632,1036,19
2022,549300Y4BSP3BSFW7J29,12060,GA,13113.0,13113140102.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,3,0,2,1,2,2,2,1,2,25000.0,47.421,,,3,,,,,,240,,1,2,1,2,2,305000,1,1,3,5,1,,47.0,>60%,3,10,3.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,1,,,,5722,61.97,95700,86.21,1934,2375,38
2022,549300Y4BSP3BSFW7J29,12060,GA,13199.0,13199970702.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,31,1,2,2,2,135000.0,58.261,2.75,-0.226,2,3412.7,,1840.0,,,360,,,2,2,2,2,235000,1,1,3,5,1,,70.0,45,1,9,3.0,,,,,3.0,,,,,3,3,5.0,,,,,5.0,,,,,3,3,1,2,3,3,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,4571,30.67,95700,87.64,1307,1989,28
2022,DRMSV1Q0EKMEXLAU1P80,12060,GA,13135.0,13135050613.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,4,2,2,1,2,125000.0,99.29,,,3,,,,,,300,,1,2,2,2,2,355000,1,1,3,5,1,,115.0,>60%,7,7,2.0,,,,,1.0,14.0,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,5,,,,,4,1.0,9.0,,3992,57.09,95700,128.54,1067,1243,18
2022,549300S61HFNW2YFEK61,12060,GA,13211.0,13211010301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,45000.0,,,,3,,,,,,180,,1,2,2,2,2,,1,1,3,5,1,,17.0,,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,3,,,,3889,46.75,95700,79.39,562,1171,43
2022,6BYL5QZYBDK8S7L73M02,12060,GA,13121.0,13121000202.0,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,355000.0,48.737,6.7,-0.53,2,,,,,,360,,1,2,1,2,2,1205000,1,1,3,5,1,,,20%-<30%,11,11,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,7,,,,,10,,,,3316,16.89,95700,294.84,1277,1540,0
2022,549300HW662MN1WU8550,99999,GA,13157.0,13157010107.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,485000.0,90.0,3.999,-0.832,2,11462.05,,8343.65,,5905.55,360,,,2,2,2,2,535000,1,1,3,5,1,,100.0,45,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,2,1,2,1.0,,,,10,,,,5179,15.81,64100,210.81,1341,1423,16
2022,549300FGXN1K3HLB1R50,47580,GA,13153.0,13153020700.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,65000.0,53.1,3.99,1.201,2,4417.66,,1477.82,861.82,,300,,,2,2,2,2,115000,1,1,3,5,1,,20.0,20%-<30%,2,9,2.0,,,,,3.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,65-74,No,Yes,1,1,3,,,,,10,,,,3308,76.54,80900,35.95,675,1606,52
